x,y,z,yaw
8.061032863849766,34.0,0.0,0.0
8.140845070422536,34.0,0.0,0.0
8.220657276995304,34.0,0.0,0.0
8.300469483568076,34.0,0.0,0.0
8.380281690140846,34.0,0.0,0.0
8.460093896713616,34.0,0.0,0.0
8.539906103286386,34.0,0.0,0.0
8.619718309859154,34.0,0.0,0.0
8.699530516431926,34.0,0.0,0.0
8.779342723004696,34.0,0.0,0.0
8.859154929577464,34.0,0.0,0.0
8.938967136150236,34.0,0.0,0.0
9.018779342723004,34.0,0.0,0.0
9.098591549295776,34.0,0.0,0.0
9.178403755868544,34.0,0.0,0.0
9.258215962441314,34.0,0.0,0.0
9.338028169014086,34.0,0.0,0.0
9.417840375586854,34.0,0.0,0.0
9.497652582159624,34.0,0.0,0.0
9.577464788732394,34.0,0.0,0.0
9.657276995305164,34.0,0.0,0.0
9.737089201877936,34.0,0.0,0.0
9.816901408450704,34.0,0.0,0.0
9.896713615023474,34.0,0.0,0.0
9.976525821596244,34.0,0.0,0.0
10.056338028169014,34.0,0.0,0.0
10.136150234741786,34.0,0.0,0.0
10.215962441314554,34.0,0.0,0.0
10.295774647887324,34.0,0.0,0.0
10.375586854460094,34.0,0.0,0.0
10.455399061032864,34.0,0.0,0.0
10.535211267605636,34.0,0.0,0.0
10.615023474178404,34.0,0.0,0.0
10.694835680751174,34.0,0.0,0.0
10.774647887323944,34.0,0.0,0.0
10.854460093896714,34.0,0.0,0.0
10.934272300469484,34.0,0.0,0.0
11.014084507042254,34.0,0.0,0.0
11.093896713615024,34.0,0.0,0.0
11.173708920187794,34.0,0.0,0.0
11.253521126760564,34.0,0.0,0.0
11.333333333333332,34.0,0.0,0.0
11.413145539906104,34.0,0.0,0.0
11.492957746478872,34.0,0.0,0.0
11.572769953051644,34.0,0.0,0.0
11.652582159624414,34.0,0.0,0.0
11.732394366197182,34.0,0.0,0.0
11.812206572769954,34.0,0.0,0.0
11.892018779342722,34.0,0.0,0.0
11.971830985915494,34.0,0.0,0.0
12.051643192488264,34.0,0.0,0.0
12.131455399061032,34.0,0.0,0.0
12.211267605633804,34.0,0.0,0.0
12.291079812206572,34.0,0.0,0.0
12.370892018779344,34.0,0.0,0.0
12.450704225352114,34.0,0.0,0.0
12.530516431924882,34.0,0.0,0.0
12.610328638497654,34.0,0.0,0.0
12.690140845070422,34.0,0.0,0.0
12.769953051643192,34.0,0.0,0.0
12.849765258215964,34.0,0.0,0.0
12.929577464788732,34.0,0.0,0.0
13.009389671361504,34.0,0.0,0.0
13.089201877934272,34.0,0.0,0.0
13.169014084507042,34.0,0.0,0.0
13.248826291079812,34.0,0.0,0.0
13.328638497652582,34.0,0.0,0.0
13.408450704225354,34.0,0.0,0.0
13.488262910798122,34.0,0.0,0.0
13.568075117370892,34.0,0.0,0.0
13.647887323943662,34.0,0.0,0.0
13.727699530516432,34.0,0.0,0.0
13.807511737089204,34.0,0.0,0.0
13.887323943661972,34.0,0.0,0.0
13.967136150234742,34.0,0.0,0.0
14.046948356807512,34.0,0.0,0.0
14.126760563380282,34.0,0.0,0.0
