x,y,z,yaw
3.0,6.8,2.0,1.5707963267948966
3.0,6.88,2.0,1.5707963267948966
3.0,6.96,2.0,1.5707963267948966
3.0,7.04,2.0,1.5707963267948966
3.0,7.12,2.0,1.5707963267948966
3.0,7.2,2.0,1.5707963267948966
3.0,7.28,2.0,1.5707963267948966
3.0,7.36,2.0,1.5707963267948966
3.0,7.4399999999999995,2.0,1.5707963267948966
3.0,7.52,2.0,1.5707963267948966
3.0,7.6,2.0,1.5707963267948966
3.0,7.68,2.0,1.5707963267948966
3.0,7.76,2.0,1.5707963267948966
3.0,7.84,2.0,1.5707963267948966
3.0,7.92,2.0,1.5707963267948966
3.0,8.0,2.0,1.5707963267948966
3.0,8.08,2.0,1.5707963267948966
3.0,8.16,2.0,1.5707963267948966
3.0,8.24,2.0,1.5707963267948966
3.0,8.32,2.0,1.5707963267948966
3.0,8.4,2.0,1.5707963267948966
3.0,8.48,2.0,1.5707963267948966
3.0,8.56,2.0,1.5707963267948966
3.0,8.64,2.0,1.5707963267948966
3.0,8.72,2.0,1.5707963267948966
3.0,8.8,2.0,1.5707963267948966
3.0,8.879999999999999,2.0,1.5707963267948966
3.0,8.96,2.0,1.5707963267948966
3.0,9.04,2.0,1.5707963267948966
3.0,9.120000000000001,2.0,1.5707963267948966
3.0,9.2,2.0,1.5707963267948966
3.0,9.280000000000001,2.0,1.5707963267948966
3.0,9.36,2.0,1.5707963267948966
3.0,9.44,2.0,1.5707963267948966
3.0,9.52,2.0,1.5707963267948966
3.0,9.6,2.0,1.5707963267948966
3.0,9.68,2.0,1.5707963267948966
3.0,9.76,2.0,1.5707963267948966
3.0,9.84,2.0,1.5707963267948966
3.0,9.92,2.0,1.5707963267948966
3.0,10.0,2.0,1.5707963267948966
3.0,10.08,2.0,1.5707963267948966
3.0,10.16,2.0,1.5707963267948966
3.0,10.24,2.0,1.5707963267948966
3.0,10.32,2.0,1.5707963267948966
3.0,10.4,2.0,1.5707963267948966
3.0,10.48,2.0,1.5707963267948966
3.0,10.56,2.0,1.5707963267948966
3.0,10.64,2.0,1.5707963267948966
3.0,10.719999999999999,2.0,1.5707963267948966
3.0,10.8,2.0,1.5707963267948966
3.0,10.879999999999999,2.0,1.5707963267948966
3.0,10.96,2.0,1.5707963267948966
3.0,11.04,2.0,1.5707963267948966
3.0,11.120000000000001,2.0,1.5707963267948966
3.0,11.2,2.0,1.5707963267948966
3.0,11.280000000000001,2.0,1.5707963267948966
3.0,11.36,2.0,1.5707963267948966
3.0,11.440000000000001,2.0,1.5707963267948966
3.0,11.52,2.0,1.5707963267948966
3.0,11.600000000000001,2.0,1.5707963267948966
3.0,11.68,2.0,1.5707963267948966
3.0,11.76,2.0,1.5707963267948966
3.0,11.84,2.0,1.5707963267948966
3.0,11.92,2.0,1.5707963267948966
3.0,12.0,2.0,1.5707963267948966
